first_purchase_year;birth_year;gender;loyalty_store;id_customer
2002;1970;F;1252;247
2020;1983;M;1206;250
2002;1958;M;1201;251
2018;1961;F;1262;255
2018;1967;F;1250;259
2020;1966;M;1089;260
2008;1977;F;1216;261
2013;1951;F;1261;262
2013;1982;M;1262;266
2003;1975;M;1022;268
2014;1993;M;1208;271
1997;1956;M;1202;274
2004;1964;F;1038;275
2000;1979;M;1204;276
2001;1962;M;1252;277
2015;1992;F;1207;278
2019;1945;F;1201;279
2013;1948;M;1206;280
2005;1962;M;1095;281
2008;1966;M;1250;283
2002;1956;M;1207;286
2001;1932;M;1216;287
2014;1955;F;1262;288
2015;1963;M;1262;289
1999;1943;F;1201;290
2006;1961;F;1202;291
2009;1949;M;1250;295
1996;1952;F;1204;296
2014;1963;M;1250;298
2003;1972;F;1022;300
2016;1976;M;1250;301
2003;1974;F;1038;304
2012;1965;F;1203;305
2020;1976;M;1208;306
2014;1971;F;1203;307
2004;1958;M;1208;309
1999;1942;F;1201;311
2013;1956;M;1261;313
2012;1951;M;1251;315
2019;1965;M;1252;318
1995;1937;F;1201;321
2002;1964;M;1204;325
2014;1965;M;1205;328
2003;1973;F;1204;329
2001;1958;F;1201;332
2020;1977;F;1262;335
2020;1983;M;1216;336
2002;1972;F;1201;337
2008;1966;F;1204;338
2019;1991;M;1203;340
2015;1959;M;1202;341
2019;1975;M;1251;346
2020;1963;F;1206;348
2012;1968;F;1203;349
2002;1939;F;1035;350
1999;1954;F;1203;353
2017;1983;F;1207;354
1999;1955;F;1201;355
1988;1935;F;1201;356
2014;1974;F;1261;357
2018;1947;F;1208;359
2013;1957;M;1262;360
2008;1972;M;1250;361
2019;1994;F;1206;364
2015;1981;M;1202;368
1999;1969;M;1205;369
2002;1964;M;1206;370
2011;1974;F;1203;371
1997;1943;M;1202;372
1972;1945;M;1203;374
2018;1989;F;1205;375
2018;1976;M;1201;376
2015;1965;F;1250;377
2013;1961;F;1261;378
2015;1986;F;1207;382
1995;1970;F;1203;383
1997;1971;M;1203;384
1982;1947;M;1202;387
2019;1940;M;1250;388
2014;1939;F;1201;389
2001;1983;M;1204;390
2009;1948;F;1208;391
2015;1995;M;1202;392
2004;1971;F;1201;393
1972;1956;M;1095;399
2014;1951;F;1262;402
2007;1978;M;1015;403
2019;1985;F;1056;405
1976;1944;M;1201;407
2013;1989;M;1201;408
2013;1974;F;1261;410
1999;1941;M;1202;411
1993;1950;M;1204;413
2008;1965;M;1216;414
2019;1971;M;1203;415
2013;1973;F;1261;421
1999;1972;F;1033;426
2010;1948;F;1250;427
1988;1940;F;1201;429
1999;1965;M;1202;430
2013;1966;F;1261;431
1998;1969;F;1216;433
2013;1969;M;1261;438
2014;1970;M;1204;440
2014;1970;M;1033;441
2018;1946;M;1251;443
2009;1980;M;1201;445
2013;1960;F;1261;446
2004;1942;F;1095;447
2000;1961;F;1216;450
2011;1974;M;1205;451
1991;1941;M;1201;456
2016;1984;M;1019;458
1997;1954;F;1216;461
1985;1963;M;1035;464
1972;1945;M;1250;467
1992;1950;F;1202;468
1993;1948;M;1204;471
2015;1974;F;1261;475
1987;1960;F;1203;476
1995;1946;M;1202;477
2015;1959;M;1208;478
2019;1995;F;1250;479
2002;1973;F;1206;481
2018;1994;F;1261;482
2022;1966;M;1206;483
1999;1948;M;1216;484
2012;1984;F;1251;485
2017;1979;F;1206;486
2013;1976;F;1216;488
2016;1951;F;1201;491
2014;1948;F;1205;492
2019;1990;F;1056;496
1995;1936;F;1201;498
1987;1969;F;1045;500
2018;1990;M;1261;501
2002;1976;F;1206;502
2010;1984;F;1252;503
2003;1964;F;1208;504
2021;1982;M;1208;506
1994;1944;F;1204;508
2011;1970;M;1083;509
2000;1947;M;1202;510
2020;1960;M;1201;513
2001;1963;M;1202;514
2017;1991;M;1201;518
2001;1967;F;1252;519
2005;1953;F;1216;521
2019;1969;F;1252;523
1998;1936;F;1201;524
2005;1956;F;1216;525
2000;1942;M;1203;527
2015;1975;M;1261;529
2020;1975;F;1261;533
2009;1969;F;1216;535
2019;2000;M;1208;539
2016;1988;F;1201;540
1995;1956;M;1095;542
1993;1947;M;1018;543
2018;1968;M;1216;544
2003;1970;F;1208;545
2012;1960;M;1250;546
2014;1965;M;1202;548
2014;1979;M;1250;551
2013;1946;M;1207;555
2020;1963;F;1158;558
1985;1959;F;1203;560
2013;1974;F;1261;561
2015;1990;F;1216;563
1996;1953;F;1203;565
2011;1968;M;1251;566
1987;1936;M;1201;568
1998;1948;M;1095;576
2010;1946;F;1207;577
2013;1968;F;1262;579
2003;1977;F;1203;582
2014;1976;M;1204;584
2021;1971;M;1207;585
2010;1961;M;1252;588
2020;1974;M;1206;589
2015;1971;F;1203;591
2003;1977;F;1208;592
1996;1963;F;1203;593
2019;1963;F;1252;594
2016;1979;M;1252;599
2006;1948;M;1204;600
2003;1946;M;1201;601
2003;1965;M;1207;602
1991;1969;M;1053;603
1998;1965;M;1203;604
1997;1950;F;1022;20837
1988;1944;F;1033;20838
1985;1937;F;1018;20839
2002;1960;M;1041;20841
2016;1980;F;1046;20842
2000;1945;M;1045;20843
1977;1944;F;1040;20845
2019;1978;M;1046;20846
2003;1947;M;1019;20847
2020;1973;F;1182;20850
2018;1975;M;1038;20852
1996;1935;F;1019;20853
2020;1984;F;1047;20854
2020;1966;M;1179;20855
1988;1962;F;1033;20856
1997;1969;F;1018;20857
2003;1975;M;1208;20858
1984;1950;M;1035;20860
2002;1965;M;1207;20861
2004;1954;M;1039;20862
1995;1939;M;1045;20863
2010;1964;F;1204;20864
2020;1971;F;1187;20866
2014;1972;F;1073;20869
2020;1948;M;1165;20870
2000;1965;F;1066;20872
2016;1991;F;1039;20873
2021;1976;M;1177;20874
2002;1951;F;1018;20875
1997;1965;F;1025;20876
2013;1949;F;1009;20877
2020;1959;F;1162;20878
2018;1963;F;1065;20880
2008;1983;F;1206;20881
1995;1959;M;1022;20883
2018;1956;M;1065;20884
2020;1983;F;1181;20886
2010;1976;M;1073;20887
2020;1939;F;1172;20889
1993;1967;F;1035;20890
1986;1955;F;1058;20891
2017;1979;M;1029;20892
2007;1948;M;1025;20895
2019;1945;F;1066;20896
1985;1941;M;1018;20897
2012;1965;F;1056;20898
1984;1961;F;1038;20900
2020;1968;F;1251;20901
2021;1973;F;1086;20902
2020;1957;F;1044;20903
2020;1944;M;1179;20904
2008;1944;F;1054;20906
2006;1974;F;1009;20907
2003;1969;F;1206;20912
2021;1944;F;1167;20913
2015;1960;M;1042;20914
2020;1983;F;1053;20915
2008;1948;M;1054;20917
2020;1947;F;1166;20918
2020;1962;F;1177;20919
1988;1946;F;1086;20920
1987;1963;F;1045;20921
2001;1969;F;1045;20923
1998;1951;F;1053;20924
2004;1948;F;1039;20925
2020;1962;F;1174;20928
2020;1950;M;1022;20929
1985;1944;F;1018;20930
2019;1958;F;1074;20932
1987;1936;F;1095;20933
2020;1965;F;1047;20935
1998;1968;F;1022;20936
1998;1936;F;1019;20939
2020;1983;F;1157;20940
2007;1957;F;1086;20941
2020;1963;F;1158;20942
2015;1968;F;1250;20943
2020;1955;M;1043;20945
2000;1964;M;1021;20946
2018;1972;F;1095;20949
2012;1972;F;1056;20950
2013;1949;F;1033;20951
2020;1932;F;1174;20952
1994;1973;F;1204;20955
2019;1969;F;1064;20956
2015;1969;F;1037;20957
2020;1935;M;1184;20958
1993;1969;M;1045;20960
1999;1957;F;1095;20961
1993;1935;F;1040;20962
2009;1956;F;1055;20967
2005;1947;F;1042;20968
2002;1932;F;1086;20970
2004;1981;F;1208;20971
2004;1969;F;1039;20973
2002;1952;M;1095;20977
2003;1945;M;1041;20979
2013;1970;F;1038;20981
2015;1957;M;1054;20982
1996;1954;F;1025;20986
2020;1944;F;1044;20989
2020;1943;F;1166;20992
2015;1961;F;1040;20997
2012;1972;F;1056;20998
1993;1954;M;1202;21004
2019;1963;F;1206;21009
2005;1948;F;1041;21010
2019;1973;F;1065;21011
1996;1967;F;1035;21014
1999;1965;M;1073;21016
2000;1953;M;1205;21017
2020;1953;F;1186;21024
2013;1975;F;1261;21025
1992;1939;F;1032;21029
2003;1947;F;1208;21031
2018;1956;M;1065;21032
2011;1952;F;1029;21037
1998;1939;F;1041;21041
2019;1956;F;1015;21043
2021;1936;F;1021;21045
2020;1955;F;1044;21048
2004;1950;F;1039;21049
2020;1973;F;1171;21050
2021;1990;F;1054;21054
2020;1972;F;1158;21057
2011;1983;F;1022;21060
2011;1980;F;1029;21062
2000;1952;M;1041;21064
1999;1965;F;1053;21069
1996;1937;F;1032;21075
2019;1959;F;1055;21078
2020;1958;F;1039;21082
2020;1945;F;1182;21084
2019;1987;M;1066;21087
2018;1961;F;1042;21091
2015;1972;F;1041;21098
2020;1956;M;1177;21099
2020;1962;F;1169;21101
2020;1970;F;1179;21102
2005;1974;F;1053;21104
2018;1981;M;1049;21105
2012;1965;M;1033;21106
2000;1955;M;1073;21117
1985;1966;F;1045;21118
2000;1949;M;1029;21119
2020;1963;M;1180;21121
2019;1965;F;1066;21122
2018;1959;M;1043;21123
2013;1984;F;1208;21124
1991;1935;F;1201;21125
1985;1957;F;1018;21127
1994;1954;M;1041;21128
1992;1952;F;1041;21131
2001;1956;F;1066;21132
2000;1972;F;1207;21135
2020;1965;F;1155;21136
2003;1976;M;1066;21146
1990;1943;M;1094;21148
2020;1969;F;1187;21149
1988;1969;F;1033;21152
1997;1946;F;1009;21155
2017;1945;M;1073;21157
2013;1959;F;1059;21158
2020;1957;F;1177;21160
2016;1986;F;1059;21164
2016;1949;M;1261;21165
2017;1962;M;1009;21168
1992;1964;F;1071;21170
2020;1973;F;1047;21171
1997;1946;F;1019;21176
2008;1966;M;1208;21187
2019;1962;M;1037;21193
1996;1954;F;1064;21194
2018;1992;M;1206;21202
2020;1945;F;1166;21204
1999;1948;F;1029;21208
2018;1984;M;1054;21210
1997;1972;F;1009;21216
2020;1967;M;1156;21218
1988;1946;M;1033;21225
2020;1961;F;1179;21227
2020;1993;M;1047;21229
1996;1950;F;1095;21235
1999;1950;M;1033;21237
1999;1953;M;1038;21239
1999;1943;M;1060;21240
2020;1935;M;1182;21241
2020;1945;M;1038;21242
2020;1946;M;1054;21246
2015;1981;M;1204;21247
2020;1983;M;1055;21251
2005;1943;M;1058;21252
2021;1994;M;1047;21256
2001;1958;M;1071;21264
2015;1986;F;1022;21274
2019;1975;F;1037;21276
2021;1963;F;1168;21280
2020;1944;M;1044;21282
2009;1948;F;1028;21283
2020;1966;M;1009;21284
1996;1963;F;1095;21290
1986;1946;M;1042;21299
1998;1956;M;1029;21300
2019;1959;F;1250;21302
2013;1960;F;1059;21309
2020;1967;F;1047;21311
2021;1961;F;1261;21323
2017;1966;F;1207;21327
2002;1957;F;1207;21328
1998;1980;M;1009;21330
1999;1972;F;1095;21331
2012;1981;F;1056;21339
1991;1943;F;1202;21340
2003;1968;M;1202;21349
2019;1966;F;1065;21351
1999;1943;F;1071;21356
2016;1988;M;1046;21357
1996;1965;F;1025;21359
2018;1978;F;1059;21366
2009;1963;M;1042;21367
2003;1969;F;1073;21368
1998;1978;F;1066;21369
2020;1980;F;1159;21372
2020;1971;F;1055;21374
2020;1960;M;1047;21380
1974;1949;F;1069;21381
2020;1972;F;1167;21387
2018;1955;F;1065;21389
2001;1940;F;1018;21391
2013;1975;F;1261;21396
1992;1959;M;1021;21397
2003;1938;M;1028;21398
1999;1953;F;1021;21399
2021;1965;M;1177;21400
2004;1948;F;1039;21401
1996;1945;F;1021;21402
1995;1948;F;1018;21404
2013;1983;F;1079;21405
2018;1988;F;1065;21408
2004;1970;F;1201;21414
2002;1961;M;1023;21415
2002;1974;M;1023;21418
2018;1960;M;1065;21420
2002;1944;M;1207;21421
1996;1969;F;1018;21425
2014;1953;M;1045;21427
1997;1954;F;1040;21430
2019;1965;F;1019;21431
2019;1952;F;1066;21432
2019;1939;M;1046;21433
1997;1963;F;1058;21435
2012;1949;M;1034;21436
2018;1976;M;1043;21443
2020;1965;M;1156;21444
2019;1964;M;1206;21445
2015;1955;M;1035;21452
1987;1943;F;1037;21454
2003;1941;M;1041;21458
2020;1936;F;1165;21459
1990;1968;F;1035;21461
1998;1973;F;1029;21462
2002;1940;F;1204;21463
2002;1969;F;1201;21464
2015;1960;M;1058;21469
2020;1957;F;1155;21473
2010;1959;M;1025;21476
2014;1976;M;1054;21485
2012;1985;F;1205;21488
1997;1949;F;1250;21493
2009;1957;F;1202;21494
2013;1961;M;1045;21495
2003;1966;F;1041;21497
1993;1950;M;1066;21500
2016;1972;F;1059;21506
2007;1950;F;1208;21515
1997;1931;F;1028;21517
2020;1953;F;1182;21519
2019;1981;M;1054;21524
2021;1977;F;1060;21525
2020;1942;M;1047;21526
2000;1957;F;1069;21528
2011;1980;F;1073;21536
1999;1964;F;1074;21539
2017;1981;F;1252;21540
1992;1951;M;1023;21543
2016;1965;F;1073;21549
2008;1948;F;1066;21554
2006;1986;M;1079;21555
2020;1941;F;1177;21558
2020;1982;F;1174;21560
2000;1957;F;1022;21561
2013;1933;M;1261;21563
2020;1975;M;1205;21567
2016;1977;F;1037;21571
2020;1966;F;1155;21577
2021;1977;F;1162;21578
2014;1979;M;1069;21582
1998;1965;F;1045;21585
2003;1974;F;1208;21586
1999;1945;F;1086;21587
1997;1950;M;1029;21588
1972;1960;M;1095;21591
1996;1965;F;1071;21592
2005;1987;F;1018;21593
2013;1985;F;1206;21595
2018;1940;F;1043;21597
2008;1968;M;1208;21602
1986;1949;M;1035;21603
2014;1955;F;1079;21604
1989;1966;F;1033;21608
2020;1960;F;1047;21611
1991;1948;F;1033;21612
2020;1952;F;1175;21618
2000;1941;F;1083;21619
2004;1971;F;1208;21629
2011;1988;M;1250;21632
2020;1985;F;1179;21638
2020;1944;F;1165;21639
2016;1991;F;1035;21643
2008;1981;F;1205;21648
2020;1979;F;1179;21651
2020;1970;F;1171;21655
2020;1954;F;1187;21662
1996;1969;F;1035;21664
1995;1960;F;1208;21665
2015;1956;M;1056;21668
2020;1949;M;1174;21674
2020;1956;M;1173;21678
2020;1979;F;1038;21679
2019;1950;F;1038;21681
2020;1949;F;1044;21686
2002;1941;F;1018;21689
1986;1944;F;1032;21690
1996;1975;M;1052;21693
1996;1948;F;1021;21694
2017;1965;M;1037;21696
2020;1939;F;1185;21699
2004;1950;F;1041;21701
1996;1956;F;1018;21704
2019;1968;F;1059;21709
2013;1965;M;1059;21710
2020;1949;F;1156;21713
2020;1979;F;1171;21715
2015;1966;F;1042;21717
1999;1941;F;1035;21718
1996;1948;F;1022;21723
2004;1939;M;1038;21725
2020;1946;M;1054;21726
2019;1948;F;1064;21727
2020;1938;F;1187;21730
2020;1938;F;1178;21731
2020;1961;M;1179;21733
2003;1947;F;1058;21737
2020;1944;F;1173;21741
2005;1938;F;1205;21746
2015;1944;F;1056;21748
2021;1941;M;1021;21749
2021;1989;F;1041;21750
2020;1928;M;1183;21751
2018;1952;F;1065;21755
2001;1954;F;1040;21757
2000;1942;F;1054;21758
2014;1977;F;1059;21761
1999;1950;F;1021;21762
2021;1979;F;1166;21765
2018;1966;M;1043;21768
2020;1937;F;1047;21770
2021;1968;M;1065;21772
2020;1951;M;1160;21773
2020;1958;F;1174;21775
2020;1949;F;1179;21777
2000;1942;M;1095;21781
1987;1957;F;1022;21782
2021;1978;M;1038;21784
2004;1938;F;1039;21785
2019;1975;M;1039;21786
1996;1942;F;1039;21789
2020;1937;F;1166;21792
2013;1974;F;1029;21793
2018;1986;M;1065;21796
2000;1979;F;1073;21797
2008;1984;F;1033;21802
2020;1997;F;1065;21804
2018;1951;F;1043;21805
2003;1959;F;1029;21806
1990;1959;M;1022;21809
1998;1964;F;1035;21813
2009;1961;F;1055;21817
2017;1992;F;1015;21818
2019;1966;F;1261;21820
2012;1982;F;1033;21821
1992;1964;F;1021;21822
1995;1961;F;1202;21824
2014;1960;F;1059;21827
2014;1964;F;1201;21831
2020;1936;M;1179;21836
2014;1955;M;1261;21841
2020;1978;F;1047;21844
1997;1942;F;1042;21845
2003;1961;F;1038;21847
1999;1944;F;1074;21850
1998;1946;F;1021;21852
2021;1967;F;1029;21853
1994;1956;F;1064;21855
1988;1942;F;1018;21856
2019;1938;F;1038;21863
2015;1957;F;1025;21865
1993;1968;M;1021;21868
2006;1954;F;1250;21872
2019;1973;F;1039;21874
2010;1987;F;1041;21879
2010;1946;F;1033;21883
2017;1975;M;1021;21884
1979;1941;M;1053;21887
2017;1987;F;1054;21891
2007;1956;M;1041;21895
2015;1971;M;1038;21899
2015;1966;F;1059;21903
2002;1962;M;1009;21905
2013;1977;M;1055;21907
2020;1971;F;1175;21908
1979;1951;F;1028;21910
2020;1943;F;1174;21911
2017;1940;F;1046;21917
2019;1965;F;1201;21918
1989;1959;F;1018;21919
2019;1959;M;1056;21922
2014;1950;F;1059;21925
2011;1949;F;1054;21926
2004;1974;F;1033;21927
2006;1942;F;1073;21929
1981;1942;F;1009;21938
1999;1948;F;1035;21943
1979;1936;M;1040;21947
2020;1947;F;1167;21956
2016;1940;F;1046;21958
2007;1946;M;1029;21963
2021;1990;M;1054;21971
2009;1956;F;1039;21973
2020;1946;F;1187;21975
2020;1965;F;1162;21977
2017;1957;M;1069;21981
1997;1948;F;1028;21983
2019;1948;M;1041;21984
2018;1958;F;1065;21986
1999;1939;M;1009;21987
2016;1983;F;1056;21989
2014;1970;F;1033;21993
2000;1959;F;1203;21994
2009;1977;M;1021;21997
1983;1956;F;1029;21999
2021;1980;M;1054;22006
1987;1937;F;1009;22007
2020;1947;F;1171;22011
2020;1965;F;1042;22019
2006;1952;F;1250;22022
2000;1963;F;1201;22025
2011;1982;F;1035;22027
2020;1973;M;1047;22031
1998;1953;M;1029;22034
2000;1943;F;1083;22036
1976;1946;F;1009;22039
2017;1984;F;1023;22041
2002;1970;F;1018;22052
1989;1954;F;1033;22053
2020;1967;M;1187;22055
2020;1959;F;1179;22059
2015;1984;M;1250;22061
2017;1944;F;1019;22062
1998;1950;F;1053;22064
2003;1974;F;1207;22065
2020;1997;F;1261;22066
2020;1985;M;1172;22068
2018;1988;M;1065;22070
2003;1984;M;1208;22072
2020;1980;M;1169;22073
2020;1951;F;1166;22074
2018;1958;M;1073;22076
2013;1939;F;1261;22077
2000;1954;M;1205;22085
1999;1966;F;1025;22086
1987;1948;F;1009;22089
1999;1950;M;1203;22093
2011;1958;M;1025;22094
2014;1981;M;1060;22101
2020;1972;F;1206;22103
2020;1962;F;1180;22106
1996;1963;M;1040;22107
2020;1958;M;1009;22111
2020;1984;F;1158;22112
2020;1991;M;1047;22117
2020;1964;F;1174;22126
2004;1949;F;1207;22127
2020;1954;F;1187;22129
2019;1979;M;1066;22130
2020;1973;F;1180;22131
2015;1976;F;1033;22132
1972;1951;F;1086;22136
2003;1938;M;1041;22137
1985;1950;M;1066;22139
2020;1954;F;1177;22147
2020;1959;F;1163;22148
2013;1978;M;1059;22152
2007;1963;M;1033;22153
2008;1962;M;1079;22154
2020;1958;F;1177;22156
2020;1948;F;1173;22158
2020;1987;F;1065;22160
2020;1956;M;1174;22164
2020;1935;F;1173;22165
2018;1986;F;1202;22169
2017;1980;F;1208;22170
2020;1950;M;1177;22172
2018;1961;F;1065;22176
2019;1985;F;1060;22178
2018;1987;M;1037;22180
1999;1941;M;1034;22182
2017;1996;M;1039;22184
2001;1965;F;1019;22187
2015;1939;F;1053;22188
2004;1977;M;1206;22189
2005;1939;M;1029;22190
1996;1956;F;1019;22191
2020;1946;M;1174;22198
2018;1946;M;1250;22204
2003;1975;M;1207;22205
2001;1954;M;1069;22207
2007;1949;M;1207;22209
2013;1959;F;1041;22212
2006;1978;M;1039;22214
2005;1977;M;1015;22216
2000;1964;F;1033;22218
2020;1959;F;1170;22221
1985;1942;M;1018;22222
2020;1929;F;1180;22226
1998;1980;M;1064;22228
2020;1949;F;1019;22233
1993;1965;F;1025;22238
2021;1977;F;1054;22247
1998;1949;F;1202;22248
1985;1967;M;1035;22251
2000;1957;F;1009;22252
2009;1932;M;1055;22257
2015;1958;F;1037;22258
2002;1953;M;1206;22260
2008;1944;M;1054;22264
1988;1947;F;1035;22268
2018;1962;M;1045;22271
1999;1954;F;1066;22276
2013;1952;M;1059;22280
2020;1949;F;1178;22281
2011;1947;F;1038;22283
1998;1946;F;1022;22284
2013;1933;F;1053;22285
1999;1945;F;1086;22286
2020;1985;F;1047;22288
2003;1955;F;1019;22289
1998;1962;F;1035;22290
2000;1966;M;1029;22292
1982;1955;M;1053;22293
2020;1961;F;1009;22295
2019;1971;M;1025;22297
2014;1972;F;1059;22304
2020;1963;F;1180;22306
2020;1944;M;1163;22308
2020;1945;F;1165;22310
2001;1947;F;1071;22311
2020;1945;M;1177;22314
1997;1945;F;1095;22315
2004;1951;F;1039;22316
2004;1951;F;1039;22319
1983;1942;M;1040;22321
1997;1948;F;1094;22323
1983;1945;M;1216;22324
2003;1938;F;1208;22329
1999;1949;F;1074;22334
2006;1972;M;1029;22337
2020;1952;M;1167;22344
2010;1943;F;1071;22348
2015;1939;M;1060;22349
1986;1946;F;1045;22352
2019;1956;M;1065;22365
2004;1940;F;1039;22370
2020;1984;F;1043;22372
2011;1978;F;1216;22376
2002;1959;F;1202;22377
1997;1948;F;1018;22379
2010;1963;M;1015;22380
2012;1956;F;1029;22381
2004;1964;M;1025;22387
2020;1947;F;1171;22388
2018;1976;F;1043;22390
2017;1956;M;1069;22391
2016;1960;F;1250;22392
2020;1962;F;1046;22395
2015;1955;F;1056;22397
2013;1956;F;1205;22403
2001;1961;F;1060;22405
2020;1977;M;1167;22408
2020;1938;F;1165;22410
2018;1947;M;1043;22418
2020;1964;F;1185;22422
2020;1965;F;1169;22425
1999;1958;M;1202;22427
2011;1962;M;1039;22435
1988;1945;M;1009;22436
2004;1976;F;1023;22438
2019;1974;F;1043;22443
2011;1955;F;1035;22446
2021;1975;M;1035;22452
2020;1952;M;1179;22454
1998;1953;F;1028;22455
2000;1944;M;1029;22456
2020;1994;F;1064;22457
2020;1943;M;1163;22459
2017;1972;M;1037;22466
2019;1970;F;1039;22470
2000;1935;M;1022;22471
2002;1943;F;1009;22473
2021;1984;M;1047;22474
2019;1933;F;1069;22481
2020;1946;F;1182;22482
2020;1953;M;1159;22483
2019;1988;F;1043;22488
1998;1965;F;1009;22490
1998;1952;M;1022;22491
1995;1942;F;1053;22493
2019;1971;M;1066;22494
2020;1954;F;1040;22495
2019;1985;M;1033;22498
2021;1980;F;1074;22500
2003;1963;M;1208;22502
2018;1969;F;1046;22503
1997;1963;M;1066;22506
2021;1962;F;1060;22507
1997;1952;M;1022;22508
2004;1960;F;1079;22510
2009;1942;M;1028;22514
2020;1961;F;1155;22518
2020;1958;F;1177;22523
1985;1960;F;1009;22526
2000;1974;F;1066;22529
1995;1935;M;1052;22531
2000;1963;M;1205;22532
2020;1945;F;1178;22533
2006;1973;M;1250;22536
2022;1942;F;1066;22537
1999;1976;M;1066;22542
2009;1962;F;1250;22543
1989;1954;M;1252;22545
1997;1948;F;1205;22547
2016;1962;F;1028;22554
2020;1989;F;1179;22555
1999;1949;F;1073;22556
2020;1953;F;1178;22557
1996;1937;M;1015;22558
2021;1968;M;1055;22559
2016;1961;M;1202;22560
2012;1947;M;1251;22561
2020;1953;F;1180;22564
1987;1954;F;1022;22566
1993;1971;M;1066;22575
2004;1977;M;1206;22579
1981;1953;M;1042;22581
2020;1971;F;1156;22583
2019;1952;M;1029;22585
1983;1942;M;1025;22586
1992;1974;M;1009;22587
1997;1946;M;1058;22588
2020;1985;F;1047;22591
2020;1965;F;1168;22592
2020;1944;F;1163;22594
2021;1958;M;1044;22595
2017;1987;F;1046;22597
2008;1974;M;1205;22599
2020;1951;M;1176;22602
1993;1942;M;1040;22605
2000;1980;F;1045;22607
1999;1944;M;1216;22610
1996;1932;F;1042;22611
1998;1952;M;1029;22612
2020;1939;F;1176;22615
2012;1981;F;1038;22616
2020;1991;M;1047;22617
2021;1969;F;1042;22622
2001;1966;M;1252;22624
1987;1935;M;1069;22626
1980;1932;F;1032;22627
2020;1959;F;1065;22628
1987;1947;M;1037;22632
2020;1948;F;1179;22634
2016;1971;M;1055;22635
2009;1951;F;1055;22636
2007;1979;M;1069;22637
1989;1954;F;1015;22638
2020;1941;M;1181;22642
1994;1976;M;1028;22643
2020;1970;M;1180;22646
2003;1937;F;1038;22647
2020;1997;F;1064;22650
2018;1974;F;1043;22651
2021;1954;F;1038;22658
2003;1939;F;1038;22662
2001;1951;F;1066;22666
2020;1945;M;1176;22667
2021;1979;F;1054;22668
1992;1944;F;1083;22670
2020;1967;F;1158;22671
2004;1944;M;1208;22672
2008;1954;F;1071;22673
2018;1948;F;1065;22675
1996;1949;F;1053;22676
2006;1943;M;1033;22677
2016;1954;F;1054;22678
2015;1944;M;1022;22679
2010;1971;M;1206;22680
2020;1957;F;1054;22682
2013;1974;F;1059;22683
1996;1959;M;1021;22684
2004;1953;F;1034;22685
1999;1956;F;1028;22688
2017;1967;F;1018;22689
1992;1938;F;1022;22691
1995;1937;M;1066;22693
2018;1976;F;1065;22695
2009;1933;M;1029;22696
2020;1947;M;1164;22697
2003;1947;M;1038;22700
2008;1974;F;1054;22702
2007;1968;F;1095;22705
2020;1946;F;1166;22706
